original_loan_amount,outstanding_principal,annual_interest_rate,annual_interest_burden,amount_repaid,new_loan_amount,expected_annual_profit,repayment_ratio,interest_to_profit_ratio,outstanding_to_profit_ratio,new_borrowing_ratio,loan_distress_score
18119.896199870793,14933.466569333808,21.69905084635313,3240.4205040028896,4248.5728407159795,0.0,158366.6445953213,0.23447004297664104,0.020461508875705654,0.09429679215275232,0.0,28.587960704665633
540533.6212737468,436972.3037118899,9.333436812147113,40784.53385353281,224064.2202719556,64486.847642109686,463619.8516698596,0.3703415533584491,0.08796977460442136,0.9425228495673967,0.13909423293640652,30.059055650355653
282964.43150320125,274121.0935318696,8.325503491286904,22821.96121234964,35582.5332418459,17843.561960052743,360380.5229291838,0.1182898527136134,0.0633273991248252,0.7606434756900985,0.04951311412453629,37.461101296212526
50803.14378734205,34719.14633810798,15.484867620646199,5376.213849474453,50014.64626215633,21426.98724738317,261564.95389614307,0.6924346605173869,0.02055402977116396,0.13273623175027324,0.08191841807634125,12.284466648477114
45101.8483124495,22136.182862698508,10.806771423106486,2392.2066837726975,30620.88726633466,0.0,263417.9934901262,0.6789275475852804,0.009081409557780893,0.08403443731921163,0.0,12.680064543592495
45391.713424838556,13080.946399656415,15.27457975557264,1998.059590599227,43081.02270024285,0.0,45046.83275344201,0.9490944370623541,0.04435516258235838,0.29038548550690074,0.0,2.9609309314271295
69413.05941907156,35575.36530445225,9.489919329448345,3376.073468549074,45116.92548615909,0.0,81854.19848772255,0.6499774806606925,0.04124496398380172,0.43461869961121496,0.0,14.440445623579475
126589.17462912817,114706.91417660598,15.12252862308384,17346.585929013454,15843.013936696258,0.0,37453.541200977634,0.12515299181870784,0.4631494211970713,3.0626453600497414,0.0,55.78353210509071
99830.5600170505,61774.82834156917,8.963432690530656,5537.145158087407,97295.43949265478,34915.84794400975,26569.43987825744,0.722063325953533,0.20840278091893905,2.3250331442674237,1.3141356424522304,42.17081475784088
66633.44888309122,79353.08869053189,4.917497238740019,3902.1859452118238,34347.69695854996,38480.41252635314,56021.73042341971,0.32676657957371796,0.06965486277768612,1.4164697893258682,0.6868836830907051,41.93022021269462
156955.6310849698,114393.73096487962,20.4184462346173,23357.422452836705,103924.62678856454,35381.569971333236,407379.6979319891,0.5403251488418125,0.05733575475510358,0.28080371099881696,0.08685157888560291,21.243301626091107
37535.1793091008,34989.15868276994,19.89769363372232,6962.035599714515,9169.612392253512,4331.18866785928,74368.80657443932,0.21902096683666797,0.09361499693753829,0.47048164807845355,0.05823931924366683,36.43977121067805
66827.32680036034,26848.697782806485,21.474366686908095,5765.5878125396275,67537.31354246277,10674.35613929322,657106.5756574667,0.8714302835855898,0.008774205016546792,0.04085896988010366,0.01624448230275738,7.440807683522872
83441.58273312706,69097.73080202928,16.897489171985285,11675.78158036044,36896.42080450373,13328.46367228004,188717.39100548418,0.3812793542531785,0.061869134148962134,0.36614394907579706,0.07062657872316977,26.106183519207725
106340.20317896624,118125.2380516138,16.28898119923545,19241.39781777949,49561.57068126411,48956.21288359564,73750.49496214664,0.319141754445241,0.26089855841178256,1.6016873935862133,0.6638086009961428,38.82279000705421
245690.40165463678,98698.16619073087,14.062055261346954,13878.99067167663,209060.97325227316,9803.49447529896,148736.5340899654,0.8182621049621932,0.0933125862895375,0.6635771553681081,0.06591181201902403,11.719373590169475
48410.379319303545,35509.25580427989,6.266963494345408,2225.3520983679487,17201.498020031533,0.0,69514.2787158577,0.3553266522985592,0.03201287763430822,0.5108195964950647,0.0,24.912873416828397
123304.37325496915,52364.57329636243,7.4062355970868605,3878.243667737835,94586.39994480895,0.0,769032.7552967092,0.7670968794368948,0.005043014931453116,0.06809147326391717,0.0,5.218916440038127
149625.70819646408,96689.12856471604,9.210454396105652,8905.508092445134,70938.21808255547,267.0839301685571,363229.1404083116,0.473259701658138,0.0245176036328867,0.2661932037061406,0.0007353042486302829,15.926844509362917
22134.577463461283,15255.094652320051,20.0228145263211,3054.499308048772,9172.64374818831,0.0,29786.050315211174,0.4144033814663992,0.10254798053869187,0.5121556732390787,0.0,27.098517568039792
155299.95309744152,136243.75177662284,7.113451442855352,9691.633126554441,25408.268427758245,0.0,556398.469993977,0.16360770187622697,0.017418511461146455,0.2448672293762736,0.0,31.90704233485452
43044.18779661246,41286.37683070928,20.61171714078203,8509.831210023165,72863.46861207236,52889.7904931511,254819.8391023411,0.7595168042754578,0.0333954814507415,0.16202183070262355,0.2075575853099469,8.116398989762398
25089.589631895637,11254.736665103166,13.41014319492551,1509.2763030021188,32407.18096258679,10470.532755147618,40475.19073089281,0.9113349107705748,0.03728892380117085,0.2780650680544651,0.2586901399616124,5.128367088735002
461053.1690260396,288266.68110264116,16.880253438515297,48660.14634892251,230958.73308738504,432.56189214034566,224907.47061273345,0.5004677666368266,0.21635629184016777,1.281712342935044,0.0019232882347655356,32.79918865961372
520594.5513691759,193592.43123063538,5.984400760250198,11585.346926352984,436002.8268513874,0.0,212394.3260412231,0.8375093932594756,0.05454640499249689,0.9114764732136088,0.0,8.975124186249138
262849.7359219315,209786.47947200428,8.842603877966397,18550.58736924063,70751.00859990298,0.0,69443.74128311568,0.2691690305556046,0.26713116295983547,3.0209558931556453,0.0,47.87453918212936
69493.17899531373,64383.87889839871,21.253334947265675,13683.721434318584,60768.664271143796,40467.198106442826,280719.72274095786,0.5526414684346608,0.04874513732312862,0.22935288717783028,0.14415516555559257,18.53477031671724
30416.597250375937,26488.34257794247,8.790699044735165,2328.5104779653666,11403.380164986822,4624.28045130665,41396.248565160626,0.3254307800754448,0.05624931143942008,0.6398730198039067,0.11170771776644702,30.572418878799006
187912.61446479926,99599.46436540276,9.33739096704063,9299.99138887597,173754.90374336552,42003.02770812762,146006.3076347687,0.7557332859183148,0.06369581930761291,0.6821586408071386,0.2876795419907282,13.141797286546169
102013.62638780975,103991.9107805701,7.5567529271394305,7858.411761898957,55962.42138544018,43950.100431840496,26795.09866113705,0.3833995103083809,0.2932779558411033,3.881004958992646,1.640229095165999,60.889959476562794
34522.83509316729,37319.701735151255,6.323325975522931,2359.8463938065015,39251.89437062997,32235.787419956432,648760.412959439,0.5879674099463877,0.0036374697756936672,0.057524628490987335,0.049688277484298105,15.678530351893574
117532.08422012252,72341.8213280499,8.198637546171962,5931.043724986136,118370.87288379336,43587.891770772396,275662.3353502975,0.734675338398031,0.021515611545005853,0.2624291100056221,0.158120592410215,13.012845856486443
20249.058216521862,7043.833647187124,15.561884055114371,1096.1532252103943,17606.966092446317,0.0,56137.7939307126,0.8695202465307855,0.019526118653029157,0.12547400163036138,0.0,5.919535919787882
375063.4331089536,145275.56397929773,12.196619203064143,17718.707333658764,344419.538478725,28526.784729387913,100249.91625467385,0.8533892132556162,0.17674535795766994,1.4491340183291643,0.2845566938621551,19.963684742389493
59918.66652610291,57836.31123581307,13.967605054082174,8078.347531268122,6487.616616183084,2783.3571718474723,56504.15957480579,0.10346741992627509,0.14296907682651588,1.023576169808236,0.049259332282654146,47.015504060556786
177938.36978474705,96471.42786650985,6.202566917788437,5983.7048699662755,135370.74857582114,20061.119513628666,286913.7496274478,0.6836924128214489,0.020855413439530193,0.3362384270247634,0.06992038387730688,21.481639231754478
71031.98724864355,43231.23938336646,18.438096048932202,7971.017440648913,40300.85568334247,2424.89389722976,35926.35470344965,0.5486328177112717,0.2218710332970001,1.2033294148603224,0.06749624105328231,25.949847672371554
125116.63438638429,81982.02707793971,18.113704610437264,14849.982218546693,78451.8911376062,15704.311044760057,355322.7333453387,0.5571038519689953,0.04179294152877624,0.2307255331120659,0.04419731576672583,11.07656731205785
133683.56969726965,68133.86812739345,4.388618400568157,2990.1354736576322,87399.60209316827,0.0,538126.5694061376,0.6537796850509545,0.005556565394935745,0.12661309067601736,0.0,14.676176513635994
45658.28992618586,38881.80963166037,10.903271701185488,4239.389346477638,11766.882282309352,2048.681417206523,228211.31298533507,0.24664911544293863,0.018576595923402196,0.17037634604099985,0.008977124711333533,28.309663402825997
538921.069910434,260864.3945819019,5.237870835480661,13663.74004395863,370742.2337713761,0.0,68106.96351532929,0.687934197549544,0.20062177696239888,3.830216194019388,0.0,38.27205405747361
238836.80657072112,180729.32461815543,18.257904029469245,32997.38664189075,82182.87879854382,3529.677146342175,105357.01970442075,0.339085163666786,0.3131959003250563,1.7153989845687718,0.03350205953285969,40.64483484827516
435764.1628937374,376928.15264558775,17.27085429626268,65098.71204501404,78448.01366419953,0.0,141753.862919026,0.18002401377675786,0.4592376581807887,2.659032670318835,0.0,53.65107614250452
352822.7996301295,158796.85267308966,20.23578569727681,32133.7908009468,258701.26260938644,0.0,192025.60381605738,0.7332328377887927,0.16734117827187242,0.8269566636811736,0.0,21.041883240226603
151658.16185749124,66936.14928778441,8.255271261156063,5525.760695478985,115965.26877557402,2251.939011973673,223831.52182869683,0.7534610666906594,0.024687142589809006,0.2990470186724286,0.010060866287176172,14.623074586329636
397415.3068904108,200921.9643349909,12.21332589630038,24539.254301480858,386137.37276997394,93109.68702206058,170425.21612585217,0.7871920443647685,0.14398840065638882,1.1789450464103746,0.5463375029743417,16.88056479165926
28898.318842967343,33855.4678804699,7.3207817889591595,2478.484927160358,22964.529925547035,22180.546481662834,102905.14814107581,0.449589664523608,0.024085140266865243,0.3289968334145577,0.21554360381712726,20.678232882627842
47720.204194690115,17591.569612381314,10.682228820534151,1879.1717191181247,40171.512776411735,0.0,423816.7823201306,0.8418135138843699,0.004433924746516266,0.0415074870704235,0.0,5.538133690196044
21942.294853024792,12129.273782827237,13.400378528203913,1625.3685996210475,16283.093083179623,2399.2987421871626,40281.2550487731,0.6689411282580342,0.04035049547619678,0.3011145945711211,0.05956365409374804,14.84343614820619
74029.81302046301,31816.515934285177,4.959954217094602,1578.0846238151535,56284.396114903786,0.0,138011.03032274602,0.7602936414191116,0.011434481868041416,0.23053603657534175,0.0,9.150315169852092
88819.54376913278,57326.01809678381,16.867667392192935,9669.562061753822,105286.76317103668,47471.54670592854,293950.3167316621,0.7725139097797604,0.0328952258642431,0.19501941258023855,0.1614951371161944,12.27332592917277
62484.066481323855,68796.67096955888,13.779280486679355,9479.686258393427,40698.30832703261,36836.33573350949,36304.75640485801,0.4097678565477495,0.2611141678704373,1.8949767959427228,1.0146421400745262,47.258993615813566
279683.6797861401,201613.95821531117,18.92126230979212,38147.905887073706,106154.21127428046,1545.9368848813938,244945.0414467858,0.3774645520299456,0.15574067416000875,0.8230987531915878,0.006311362237627692,35.01321564785445
81184.04992948052,45441.61061891621,8.89204902144155,4040.6902923666185,47656.585747419085,0.0,333375.57056743087,0.5870190731900584,0.012120535063469266,0.1363075600937738,0.0,17.175622686722253
64470.42602013738,27319.818702889694,20.25977989484658,5534.935136876582,70159.1803383071,15468.777936482631,219626.37716607781,0.8776567299366633,0.025201595583808935,0.12439224766809727,0.07043224104537042,3.5052563526334417
132361.0624811619,80343.26289875497,21.976496554547982,17656.63440275631,69357.06610987592,0.0,27343.83447914526,0.5239990130764254,0.645726348885807,2.9382588224790345,0.0,47.05235870127201
37784.72217309433,26986.02272547064,20.54737189079814,5544.918447937752,24976.909599467297,7933.982751976786,60751.25061035792,0.5463170848868582,0.09127249879185793,0.4442052213632882,0.13059785061649518,21.135167761417897
258072.53936620968,129334.19235548249,18.002064564996772,23282.82481245108,171651.12934763625,0.0,100369.99867201305,0.6651274473804443,0.23196996234436745,1.2885742160674727,0.0,25.506580200574476
26621.38032169635,54069.98860506295,18.622638451728054,10069.25848881143,28482.056868446514,48810.15093470148,72910.33681795692,0.3775882100501674,0.1381046766242821,0.7415956497370916,0.6694544705858516,35.130420442232364
665121.9509380979,254207.94498439145,14.327396365802556,36421.37987127506,547885.3412716086,0.0,616746.3407771711,0.8237366703938472,0.059054067228643696,0.41217584633588633,0.0,15.8576374019454
236922.5664362267,178760.93539350881,7.4227695324269884,13269.012248270865,98323.50075739188,15580.994525326008,214789.58189005792,0.3893945114396349,0.061776796302265416,0.8322607354625295,0.0725407367909552,26.2364318046495
48230.916075882895,54916.5245980784,16.186732332658913,8889.190843089742,85711.53803345494,70969.26204728671,88424.27360446916,0.7190554526259949,0.10052885345546636,0.6210571188147459,0.8025993220452056,22.625312605190015
15830.61305639032,12407.817956223305,16.82955403707877,2088.1804277649635,20078.305362512667,11635.933921717487,502890.6219886835,0.7310094486400517,0.004152355077744825,0.02467299530692485,0.023138100837321502,16.879513100588625
268484.5166229189,124774.74908866733,21.7369325248223,27122.203017419946,191613.0233790021,0.0,267885.0962871653,0.7136837006065371,0.1012456586548798,0.4657771216764978,0.0,13.125476862814882
199064.3861080567,106745.1296943936,13.743423692613792,14670.435445130612,133341.17672379568,7686.626129183658,85286.2359471627,0.6449360285152599,0.17201410382584328,1.2516102804739244,0.09012739328706858,24.097044538145685
210849.43631819985,188192.6944856004,8.884642270451014,16720.247684168386,71127.96758899439,30689.233859146338,110722.03103207436,0.2944785923379049,0.1510110276005035,1.6996860763065669,0.2771736895817615,36.21111650820991
236282.17890652703,128266.1555354273,16.30610539131112,20915.21450298982,298514.7232138525,115870.01903928966,65037.37820540068,0.8476866677395635,0.32158760208530407,1.972191362486013,1.7815911747449231,36.83980800314716
26539.38982706945,25954.693630895872,21.628764753996183,5613.679628046898,779.594928231441,0.0,662742.5873881067,0.029375013265613044,0.008470377088894527,0.039162555907542154,0.0,32.03879529805069
81583.90086243488,58399.37800749227,7.189850348843692,4198.8278833942295,48627.794284190844,13286.322858200525,156103.48185048185,0.5125717256384389,0.02689772088117757,0.3741068252624117,0.08511227745020034,23.38171154234668
33472.51569066745,34109.90497431952,9.86796253364085,3365.9526431263466,40894.37236081659,31308.168554264514,432503.7280976623,0.6312741650921341,0.007782482379819607,0.07886615249387463,0.0723882050496335,14.47916515870661
313279.4357487334,183276.90462201214,13.75385716790826,25207.643683475002,173336.7081689617,0.0,101574.23119412047,0.5532974347795584,0.24816967243690172,1.8043641824051626,0.0,28.05446072571693
161445.1787568561,113578.39357936333,7.063863427876087,8023.022606021807,63822.38023665704,0.0,379985.6407443812,0.3953192082172766,0.021114015230430633,0.29890180417572215,0.0,25.707890207409704
75272.82018769515,49922.5210574828,4.39997151135889,2196.5767042813864,61773.76612841251,20980.02546609704,34970.75917736548,0.6417863878082521,0.06281181066561178,1.4275503944390981,0.5999305122227995,26.284000623832718
24850.209870717434,11838.995992138563,10.065696203942512,1191.6773701655975,17348.285171438492,0.0,749034.4825508757,0.6981142316983435,0.0015909512818519094,0.015805675530210905,0.0,13.543260381925693
70873.25256155306,30812.753189598094,19.576674427019043,6032.112373928544,53413.99916260662,0.0,462545.63354531047,0.7536552540214918,0.013041118403158906,0.06661559628922474,0.0,5.838184166929636
73997.1319776197,49327.775862578,4.782431187826867,2359.0669371132635,72102.59694612869,29407.591594554808,106234.76838361398,0.6972853314172099,0.022206166333367132,0.4643279842664625,0.27681701614262416,16.654408337879808
211181.36759366113,108478.15204648278,11.720723062304515,12714.423784473864,139916.90021979774,2234.4596176699492,293275.7471892076,0.6556069530927883,0.04335313746987446,0.36988449636954746,0.007618971698428176,17.364174932019345
167233.403838903,72752.661141174,17.719613912669484,12891.490665408755,125974.323596972,0.0,276166.07802226895,0.7532844557677236,0.046680210537549206,0.2634380792245871,0.0,9.849107236984128
342337.78686022724,186133.88856161365,21.157286744395936,39380.88053147499,219351.13503381188,8309.452976745313,441738.24183491257,0.625560706354898,0.08914981045764316,0.4213669339300174,0.018810807373681588,13.805028083067892
110859.92000644647,85911.81009200489,21.73855718207978,18675.987963010273,33264.14655258878,0.0,91076.79141428035,0.30005566078935003,0.20505759670494914,0.9432898190409283,0.0,34.216118399089936
34105.85904232529,26808.412819762016,11.59544885095735,3108.5557962689977,9729.928296751033,0.0,137762.97591536236,0.28528612297013883,0.022564522692793784,0.19459809605327008,0.0,30.23643512497412
202368.9516474899,117338.06714572318,21.106917298824115,24766.448792486502,113374.51266902231,0.0,385445.9735733459,0.560236695135484,0.06425400831894729,0.3044215666800709,0.0,21.897964703534267
229558.91296152963,197593.5665139131,4.637541519055548,9163.48368606536,74783.69805315147,24122.427092247075,296384.46338727267,0.29479384663175634,0.03091755749049448,0.6666799070898874,0.08138897301349886,28.113685833934838
138583.1242328743,130087.46936619132,17.42650488397401,22669.699202537526,11327.539822243984,0.0,114999.2220056012,0.0817382338935385,0.19712915276447146,1.131203038572341,0.0,38.87414951657031
236083.49500820469,95962.21990565874,15.569428623405033,14940.769333646513,186828.3668033946,0.0,361423.6116093869,0.7913656428921543,0.04133866425360703,0.26551176188613573,0.0,8.369688753496735
117122.2097265417,52593.68773604208,8.49139343655074,4465.936948458269,145765.8096261633,44795.835229122844,33656.586825887935,0.9002443777410729,0.1326913204705346,1.5626566059154912,1.3309678566296816,23.19883879293014
125951.82581659005,100178.09531452012,13.13173301223368,13155.120013443759,47030.70476710417,9499.298073258196,299225.0747798243,0.34721531587549287,0.04396396265628325,0.3347917796937076,0.03174633035098401,27.197959736780078
98672.1290862641,68162.56734383877,6.3319672796889215,4316.031461207797,40679.41565656709,0.0,66694.63150629045,0.41226855073739327,0.06471332645118102,1.022009805053198,0.0,26.983478402024385
18862.16609851706,21273.98094858087,19.6887487171281,4188.580651095792,10162.566733131272,10033.739899912263,85667.50054073406,0.3516957292733328,0.0488934616354794,0.24833199071175535,0.11712422840142649,23.773285047678385
32125.115278779875,18233.721066339636,10.442165539821662,1903.9953378165205,18521.85894992032,0.0,147340.26156881236,0.5765538516885841,0.012922437611713463,0.12375246841695021,0.0,19.07522767505915
19790.052193958072,38214.847217699025,15.268800468382898,5834.948770967838,15155.90957404895,29791.72720427767,132523.79054248406,0.3056749829875658,0.04402944367258563,0.2883621654743435,0.22480286054545906,28.951221571047
166759.43263913243,117576.33588972202,6.857973153170721,8063.353549798967,67812.01272158386,1675.912791777491,157328.36865291867,0.40259965951979776,0.05125174575214398,0.7473308017901501,0.010652324219255804,27.313098959398665
71609.50631926497,54926.43779480417,7.710967203361728,4235.35960433223,77479.68848267096,41426.697837542415,166653.6613517136,0.6854413509426475,0.025414140739420846,0.32958434485807586,0.24857958415995188,9.982218538589077
121565.57657012851,99912.19967717916,21.855214674456736,21836.025725419375,28871.169190599143,0.0,97496.85506795428,0.2374946099477758,0.22396646240742735,1.0247735643118068,0.0,30.1379234214807
372189.8294768963,236899.87789153744,17.555555099943927,41589.088594948735,180386.60211381182,0.0,59676.5867261012,0.4846629000242719,0.696907964690256,3.9697290158172325,0.0,50.995505351159814
58010.82344749475,49649.6558575316,21.315493655933274,10583.069244504852,11148.223453284205,0.0,288356.97863512556,0.1921748872152176,0.03670127664188148,0.17218121819883586,0.0,28.61068667768827
94242.29623240088,77328.71868570127,9.325320973816794,7211.151222381486,22551.43672893281,0.0,116941.45714623369,0.23929209739670515,0.061664626030476434,0.6612600917825299,0.0,33.2017607536313
226312.3721307875,197484.34648704185,6.962131779156767,13749.120445634402,38437.3675249942,0.0,151881.5811218698,0.16984209552088023,0.09052526543427347,1.3002521110744851,0.0,30.793178236776555
53970.77353760911,53175.75771650651,13.055232342618957,6942.218719838054,50160.1181185364,36825.07276779969,211261.03714991608,0.552449480451049,0.032860856945011035,0.25170641228449364,0.1743107638994866,23.830208591623137
27015.641782526454,18657.737896752413,12.904029080092181,2407.5999238843106,13733.504034051793,1942.2241397648036,457707.50694504,0.474258153929775,0.00526012767401127,0.04076345179759695,0.004243374011337811,19.27980844869155
66321.04558305856,115826.06271891574,7.149037247643782,8280.448366254534,7131.533054115219,54853.66692644359,246304.8246231981,0.058853311111061936,0.03361870145630368,0.47025494890775565,0.22270642489589798,41.883059557628165
41371.25377500943,26517.352865987094,17.197952252465385,4560.441684510221,19958.290699885623,114.8171158918817,33374.48535634535,0.4810841391167477,0.13664455453972008,0.7945396785255735,0.0034402662592683845,22.918759136556826
413242.5128820937,368372.77638274623,10.511995619897213,38723.33011824804,71164.56225612317,8503.685192744866,353252.3152044711,0.168737886864116,0.10961946589319316,1.0428035727650449,0.0240725533187878,38.74080242331937
262633.06207268545,106653.39393887063,7.354574156749311,7843.902947924215,261995.16469753062,40516.705389333125,842679.9523112584,0.8642433305852883,0.009308282375070594,0.126564532176596,0.048080775243561955,6.23320675401373
165524.12857807966,78935.81177483966,9.97570110177919,7874.400644921027,115451.08907098667,0.0,140124.04470039302,0.6974879738848891,0.05619592741386904,0.5633280993538025,0.0,17.26251853530828
322727.95957812195,149464.35054178233,14.145856593430272,21143.012685942453,235316.76069153793,3223.9614823138054,653739.0714340293,0.7219370265589173,0.032341669038632725,0.22862997956343692,0.004931572278893758,11.019508383513449
259195.34111108346,129955.27943700794,17.076476779247976,22191.78311646748,190186.188934693,13399.580026944239,167666.04114711194,0.6976879398218603,0.13235705313156512,0.7750840811168423,0.07991827048142269,19.784301495741666
45974.32145379586,36018.39431386478,12.674035949034721,4564.9842436043,25884.555059458355,9457.48915466268,135785.54921079508,0.46696210669165,0.03361907264901631,0.26525940737588655,0.0696501889165007,24.652062492084443
349622.01078533416,191718.7890049094,13.460709816910724,25806.709852446198,284524.6745260475,55490.28411411087,97463.757660295,0.7023353230902823,0.2647826276347171,1.967077748768271,0.5693427531033582,29.189759893149265
131264.9852949258,99255.44799127999,6.501026846969471,6452.623320992932,42679.38307152776,0.0,217895.89399501964,0.3251391296440238,0.029613331406512955,0.45551775286572693,0.0,27.364785209419573
262102.24369553494,162964.6375704798,20.46443664474818,33349.79500895433,132183.47483340686,0.0,72003.68282115557,0.5043202720040609,0.4631679061720958,2.2632819764963297,0.0,34.580811304974866
354636.3973929347,348636.19568144856,20.7170355638568,72227.08464780309,96977.90525680935,66733.22723112085,44954.45161748867,0.23014925516601412,1.6066725774429096,7.755320844483805,1.4844631583751668,90.18575881419332
72409.60746274778,22002.746448556238,16.301678627524065,3586.8170152726025,67209.14801892206,0.0,29970.683528124195,0.9281799801704328,0.11967751792870418,0.7341422970186542,0.0,15.040337757733196
32488.824018577627,96274.19551557161,4.3173653608124445,4156.508768590137,11245.400930455893,72219.4221948359,87252.67812895928,0.10739747190050171,0.04763760674998223,1.1033953063684596,0.8277043609835764,40.423479748205025
53803.01192090721,50885.84677029223,13.667335886259869,6954.739596663358,22838.32995653394,14211.582316785481,115684.31249183301,0.33578572676211416,0.06011826017597972,0.4398681694536986,0.12284796452231826,27.597012867627548
98558.65391229215,155756.1466871361,15.325941497595045,23871.0959201788,56793.354386956744,99792.50856506148,169563.9864902915,0.2863273079805671,0.1407792799300903,0.9185685587549807,0.5885241944979582,40.14624437418434
270574.4589958418,83772.4977345258,21.90377601324598,18349.340264472095,252810.49135424916,2805.9072543708453,87346.74789297656,0.9247573072707905,0.2100746817380655,0.9590797568922635,0.032123774748990565,13.015940804452368
310701.745781975,197591.55035352721,21.92920519350634,43330.25652205539,150813.59390459702,0.0,770001.4203043615,0.48539667366537953,0.05627295661990866,0.2566119297227068,0.0,21.196298640302643
16046.461377247597,12530.781295536584,19.437002235860035,2435.608240584177,4687.573442281351,0.0,87091.23727340685,0.2921250568631847,0.027966168776980802,0.14388108020785734,0.0,25.021184305681427
122231.42390078337,71208.1534958097,5.148957856470044,3666.4778138697416,87648.99975713206,14713.479412875393,129681.1202150101,0.6400311193500987,0.028273027004939156,0.549101930780265,0.11345891667561615,15.617731267574726
96040.99813780069,46048.22481635514,21.15897503401714,9743.332392500668,106721.37779147386,30048.260022159833,44621.32141137488,0.8463954768937096,0.21835598060116826,1.0319780625012265,0.6734058757502399,20.785409743626165
52675.10074137367,57087.4150029591,15.027902448735984,8579.041037149764,42793.440023291056,36507.394279053726,79351.37638546858,0.4798412515089329,0.10811458386651025,0.7194256433012972,0.46007260292134305,28.081107798684727
34152.05873184702,28961.898239875427,18.41596186862523,5333.6121362855,6920.213989295459,0.0,33917.05445177349,0.20262948256300325,0.15725457951749142,0.8539036985377437,0.0,32.56452730618896
76786.28697936487,61534.54782030122,11.329471294345364,6971.538931406248,20335.65221208487,0.0,172575.59793543708,0.26483442567746196,0.04039701449572492,0.35656575180068123,0.0,28.325483264847275
444468.16840367246,197931.98155820492,9.754050482222617,19306.385401650867,378652.25704470335,37453.00593805999,275301.19381842006,0.7857140901972474,0.07012822986297962,0.718965213382818,0.13604374691801305,18.573968574598
73557.57043222117,33739.176141069955,12.338394618708543,4162.872693386372,53091.19238820162,0.0,64203.12654623985,0.7217638113417834,0.06483909612078192,0.5255067464163229,0.0,12.72937635737203
124717.92086402279,168574.53764386248,6.643741233438885,11199.656066524247,76836.22860183542,101483.78823121624,107570.49524559389,0.33968014171583744,0.10411457194609307,1.5671075721924532,0.9434165753306136,36.913456565916
197113.04653212824,133942.3894141385,10.42719049755951,13966.428101195204,84227.54282398632,0.0,28016.0484600728,0.4273057735438011,0.498515274953908,4.78091653807021,0.0,55.95751428620643
82796.17484504436,95407.65209165809,19.437114995829013,18544.49505187605,103636.9805395902,90339.21265130637,354327.77764327853,0.5985892430094605,0.052337118967132806,0.26926382324930304,0.2549594425031387,16.472480967494366
550169.720743755,278428.3276304296,4.683108752695867,13039.101381245373,410820.9455995174,36374.316086312625,297513.1511093025,0.7004093807172054,0.04382697481650139,0.9358521685252785,0.12226120408690497,13.16254044262271
507301.4796812097,272380.7937393699,6.71580484284288,18292.56253692248,327383.431215917,10616.887470097945,36761.76598466985,0.6321139623153649,0.4975974914956676,7.409350079997689,0.28880243333591016,52.89947224157111
58509.19424883079,28562.56339625024,6.252090873690739,1785.757419389093,39928.84113677407,0.0,106705.92626100084,0.6824370365956968,0.01673531622808991,0.2676755115398812,0.0,10.740618071099034
